ind,pop,lat,long,sex,color,AT16a,AT16b,AT58a,AT58b,AT19a,AT19b,AM5_64a,AM5_64b,AT53a,AT53b,B38_1a,B38_1b,CorAT64a,CorAT64b,PnMs16a,PnMs16b,TvM1a,TvM1b
6031,31,-38.916144,177.530346,F,bl,136,138,133,153,278,278,255,259,263,271,85,91,180,186,248,248,231,235
6032,31,-38.911043,177.528885,F,bl,136,140,133,133,258,278,255,259,265,269,89,93,186,186,228,228,223,227
6033,31,-38.917925,177.530011,F,br,138,140,133,133,258,258,255,259,269,271,89,89,174,176,248,250,223,227
6034,31,-38.911065,177.530376,M,br,136,140,133,133,264,270,255,255,259,261,NA,NA,NA,NA,NA,NA,NA,NA
6035,31,-38.911153,177.530197,F,br,140,144,133,133,264,278,255,255,255,269,89,91,176,178,228,248,223,227
6036,31,-38.918206,177.530214,M,bl,NA,NA,133,133,278,278,255,255,NA,NA,85,91,180,180,248,248,223,227
6037,31,-38.920264,177.530162,F,br,140,144,133,133,278,278,255,255,259,263,85,89,166,178,228,248,227,235
6038,31,-38.914917,177.530371,F,bl,138,140,133,133,258,270,255,255,255,263,85,87,166,176,228,248,223,235
6039,31,-38.910775,177.530415,F,br,NA,NA,NA,NA,NA,NA,255,255,NA,NA,87,89,176,180,248,250,223,235
6041,31,-38.909923,177.530533,M,br,136,140,133,133,270,278,255,255,255,263,89,93,176,178,228,228,233,235
6042,31,-38.913634,177.530196,M,br,136,144,133,133,258,276,255,255,261,263,87,89,178,178,228,248,223,227
6043,31,-38.920619,177.530093,F,br,140,144,133,133,278,278,255,255,263,269,89,89,178,178,248,250,223,227
6044,31,-38.910645,177.530279,F,bl,138,140,133,133,258,278,255,255,253,261,93,93,166,178,NA,NA,227,231
6045,31,-38.919507,177.529929,F,br,140,144,133,149,258,258,NA,NA,263,269,89,89,NA,NA,248,250,223,231
6046,31,-38.911725,177.527128,F,bl,138,140,133,149,278,278,255,259,255,261,87,93,166,186,228,248,223,227
6047,31,-38.910907,177.530273,M,br,NA,NA,NA,NA,NA,NA,255,255,NA,NA,89,89,166,186,228,228,223,233
6048,31,-38.92021,177.530159,F,br,142,144,133,133,278,278,255,255,259,263,85,87,166,176,228,248,223,235
6049,31,-38.917566,177.530427,M,br,136,144,133,133,278,278,255,255,257,263,89,91,NA,NA,228,248,223,235
6050,31,-38.91585,177.530258,F,bl,NA,NA,NA,NA,NA,NA,255,299,NA,NA,89,93,176,186,248,250,223,229
6052,31,-38.920634,177.530151,M,br,144,144,153,155,270,278,255,255,263,269,89,89,166,186,248,250,NA,NA
6054,31,-38.913082,177.530229,F,br,138,140,133,149,258,258,255,255,263,263,87,87,NA,NA,248,250,NA,NA
6055,31,-38.914363,177.530231,F,bl,138,138,133,133,258,270,255,255,261,269,NA,NA,NA,NA,NA,NA,NA,NA
6056,31,-38.912017,177.530253,F,br,134,138,133,149,258,278,255,259,257,269,87,89,176,176,228,248,223,233
6057,31,-38.920682,177.529866,F,bl,NA,NA,133,133,NA,NA,255,299,257,265,87,89,166,178,NA,NA,223,235
6058,31,-38.916271,177.530331,M,bl,138,140,133,149,276,278,255,259,261,263,85,93,186,186,228,248,223,227
7899,31,-38.912081,177.530245,F,bl,138,138,133,149,270,278,255,255,257,263,87,89,166,166,250,250,227,227
7900,31,-38.920226,177.530206,F,bl,140,144,133,133,258,278,255,259,263,269,NA,NA,NA,NA,NA,NA,227,231
5294,32,-38.912515,177.418193,F,Gr,136,138,133,149,258,258,NA,NA,NA,NA,89,91,166,166,228,250,223,223
5295,32,-38.912515,177.418193,F,Bl,138,138,133,155,258,258,255,259,255,271,NA,NA,166,178,NA,NA,223,233
5296,32,-38.91789,177.434798,F,D/Br,NA,NA,153,155,258,258,NA,NA,265,265,89,91,166,186,NA,NA,233,235
5297,32,-38.91789,177.434798,M,D/Br,136,138,133,153,258,278,NA,NA,261,271,87,89,166,186,228,250,223,235
5298,32,-38.915345,177.434141,M,Re,140,144,133,149,276,278,255,255,257,265,87,91,166,178,228,250,223,233
5299,32,-38.915345,177.434141,M,D/Br,138,142,133,149,258,264,NA,NA,219,269,87,89,178,178,220,228,235,235
5300,32,-38.907061,177.434251,F,Bl,138,142,NA,NA,NA,NA,NA,NA,261,269,89,89,166,166,228,228,227,233
5601,32,-38.899715,177.429931,F,Bl,NA,NA,133,133,NA,NA,NA,NA,257,269,89,91,176,180,228,228,223,223
5602,32,-38.913316,177.426659,M,Bl,NA,NA,149,155,264,278,255,255,257,269,85,91,178,180,228,228,233,235
5603,32,-38.913634,177.426598,F,Bl,134,144,153,153,258,258,255,255,219,265,NA,NA,178,178,NA,NA,223,233
5604,32,-38.911156,177.417865,M,Br,138,144,133,133,NA,NA,NA,NA,257,269,91,91,178,180,228,248,223,223
5605,32,-38.911156,177.417865,M,Bl,144,144,133,133,258,258,NA,NA,255,269,89,91,166,180,250,250,223,223
5606,32,-38.911156,177.417865,F,Gr,140,144,133,133,258,258,255,255,219,255,87,91,166,178,250,250,223,233
5607,32,-38.907364,177.416102,M,Br,140,144,133,133,264,278,255,255,257,259,NA,NA,NA,NA,NA,NA,NA,NA
5608,32,-38.903005,177.414303,M,Bl,138,144,145,153,276,278,NA,NA,261,261,87,91,178,178,228,248,229,235
5609,32,-38.903005,177.414303,F,Bl,142,144,133,155,258,276,NA,NA,257,267,NA,NA,166,176,NA,NA,223,233
5610,32,-38.907364,177.416102,M,Br,136,142,133,149,NA,NA,NA,NA,219,219,87,91,178,186,228,228,223,235
5611,32,-38.903005,177.414303,F,D/Br,138,140,133,155,258,278,NA,NA,259,265,89,91,166,178,228,250,223,223
5612,32,-38.903005,177.414303,M,Bl,NA,NA,133,133,258,258,NA,NA,259,263,89,91,178,180,248,250,223,223
5613,32,-38.901935,177.429206,M,Bl,144,144,133,133,NA,NA,NA,NA,257,257,85,87,166,180,NA,NA,227,235
5614,32,-38.903005,177.414303,F,Bl,134,142,133,133,258,258,NA,NA,269,269,85,89,178,178,228,250,223,227
5615,32,-38.903005,177.414303,M,Br,140,144,133,133,258,258,255,255,257,265,89,91,180,186,228,250,223,235
5616,32,-38.899715,177.429931,M,Gr,138,138,133,133,258,276,NA,NA,219,249,91,91,166,180,248,248,223,235
5617,32,-38.899715,177.429931,M,Gr,136,144,133,133,258,276,255,255,261,269,89,91,180,186,228,248,223,235
5618,32,-38.912028,177.430121,F,Bl,136,140,133,133,258,258,NA,NA,NA,NA,87,89,166,186,228,250,223,223
5621,32,-38.913634,177.426598,F,Br,140,144,133,153,258,258,255,255,261,265,89,89,178,178,228,248,223,235
5622,32,-38.913634,177.426598,M,Br,144,144,133,133,258,276,255,259,257,257,89,91,NA,NA,228,248,223,235
5623,32,-38.913316,177.426659,M,Bl,136,140,133,133,NA,NA,NA,NA,255,255,87,89,178,186,228,248,233,235
5624,32,-38.913316,177.426659,F,D/Br,144,144,133,155,264,278,255,259,257,261,87,89,166,180,228,248,223,233
5625,32,-38.907364,177.416102,M,D/Br,140,140,133,133,270,278,255,255,257,261,85,87,166,176,228,228,223,233
5626,32,-38.903005,177.414303,F,Bl,NA,NA,133,133,NA,NA,NA,NA,NA,NA,85,89,178,178,228,248,223,229
5627,32,-38.903005,177.414303,F,Br,138,144,133,155,258,276,NA,NA,257,259,89,89,166,178,248,250,223,223
5628,32,-38.901935,177.429206,M,Br,136,140,133,133,258,264,255,259,257,257,85,89,166,166,248,250,223,235
5629,32,-38.901935,177.429206,F,Bl,138,144,133,149,258,258,NA,NA,219,257,89,91,178,180,228,248,235,235
9,33,-38.819254,177.557541,M,br,140,142,133,155,258,258,255,259,257,265,87,89,176,186,228,248,227,227
13,33,-38.82976,177.572556,F,br,136,140,133,133,258,278,255,255,NA,NA,87,89,178,186,228,228,233,235
16,33,-38.819366,177.5461,F,bl,138,142,133,155,258,278,255,255,255,257,87,89,176,178,228,228,229,235
17,33,-38.819781,177.568355,F,bl,140,140,133,133,270,278,259,299,NA,NA,85,89,166,178,228,250,223,227
19,33,-38.823027,177.557717,M,bl,138,142,133,149,258,264,255,255,261,269,87,89,NA,NA,228,228,223,227
32,33,-38.825313,177.562154,F,bl,140,140,133,133,258,258,255,255,257,259,87,89,NA,NA,228,228,223,233
38,33,-38.817785,177.55024,F,br,140,142,133,133,270,278,255,259,257,269,NA,NA,NA,NA,228,248,223,227
40,33,-38.819032,177.54745,F,br,138,140,133,155,258,258,255,255,NA,NA,87,89,NA,NA,228,250,NA,NA
46,33,-38.822469,177.542207,M,br,140,142,133,133,270,278,255,259,257,269,NA,NA,NA,NA,228,248,223,227
47,33,-38.82114,177.562517,M,bl,136,140,133,133,264,278,255,255,255,269,85,89,186,186,228,228,223,233
48,33,-38.824694,177.553432,F,bl,142,142,133,133,278,278,259,259,257,261,85,87,160,172,228,228,223,235
49,33,-38.815402,177.56324,F,bl,140,142,149,155,258,258,255,255,257,261,85,85,180,186,228,228,223,223
50,33,-38.825931,177.548173,F,bl,140,144,133,149,270,276,255,259,261,269,87,89,176,186,228,250,223,223
61,33,-38.832333,177.551851,M,bl,138,140,133,155,278,278,255,299,257,269,87,89,178,182,228,228,233,235
62,33,-38.828136,177.555569,F,bl,138,142,133,133,258,278,255,255,261,265,91,93,166,178,228,248,223,235
63,33,-38.832727,177.543955,F,bl,138,138,133,149,NA,NA,255,259,NA,NA,85,87,166,186,228,228,233,235
64,33,-38.829234,177.550175,M,bl,138,142,133,149,258,258,255,299,271,271,83,85,NA,NA,228,252,227,235
71,33,-38.826897,177.57222,M,br,134,138,133,133,258,258,255,259,261,269,89,91,166,178,228,228,NA,NA
72,33,-38.82486,177.571718,M,bl,140,142,133,133,278,278,255,259,259,261,91,91,178,186,228,228,227,227
74,33,-38.819778,177.568424,M,bl,138,140,133,133,258,278,255,255,261,265,87,89,NA,NA,228,250,223,233
75,33,-38.835119,177.55051,F,bl,138,140,133,133,258,258,255,255,261,263,87,89,176,186,228,248,235,235
81,33,-38.820151,177.550174,F,bl,140,140,133,155,270,278,255,255,263,271,87,89,176,178,228,250,223,235
82,33,-38.820143,177.550162,F,bl,140,140,133,133,278,278,255,255,263,271,87,87,176,176,228,228,223,235
84,33,-38.821452,177.554444,F,bl,142,148,NA,NA,NA,NA,255,255,257,261,87,87,NA,NA,228,228,223,235
85,33,-38.827497,177.572535,M,br,142,144,133,153,264,278,255,255,255,263,85,87,166,178,228,228,223,223
91,33,-38.820084,177.549582,F,bl,140,142,133,133,278,278,255,259,257,261,91,93,160,182,228,248,223,223
92,33,-38.819643,177.548423,M,br,140,142,133,155,258,278,255,259,255,261,85,89,166,186,228,228,223,235
93,33,-38.819058,177.547486,M,bl,138,140,133,155,258,258,255,255,261,263,87,89,NA,NA,228,250,227,227
94,33,-38.817875,177.548885,F,bl,136,140,133,155,264,278,255,259,NA,NA,89,89,186,186,228,228,223,223
95,33,-38.817543,177.551585,F,bl,142,144,133,133,258,264,255,255,NA,NA,85,89,178,186,228,250,223,223
10b,33,-38.825153,177.565257,F,bl,140,140,133,155,264,278,255,255,267,267,87,89,186,186,228,248,223,229
11b,33,-38.827479,177.568683,F,br,140,142,133,149,258,278,255,259,255,269,NA,NA,NA,NA,228,248,227,233
12b,33,-38.829007,177.572899,F,bl,140,142,133,149,258,278,255,259,257,269,NA,NA,178,186,228,248,227,233
14b,33,-38.814582,177.56163,M,br,144,144,133,133,258,278,255,259,257,271,89,89,178,186,228,248,223,235
18b,33,-38.821088,177.544055,F,bl,144,144,133,133,258,264,255,291,257,271,87,93,176,186,228,228,227,227
1b,33,-38.824878,177.571708,M,br,136,146,133,153,258,258,255,255,253,255,89,91,166,166,228,248,227,233
20b,33,-38.820093,177.557538,M,bl,136,142,133,153,258,258,255,259,261,261,87,89,166,176,228,248,233,235
21b,33,-38.829946,177.572211,M,gr,140,140,133,149,270,270,255,255,255,261,87,93,166,178,248,250,233,233
22b,33,-38.822819,177.5677,M,bl,144,144,NA,NA,NA,NA,NA,NA,257,261,91,93,166,178,228,248,227,235
24b,33,-38.825982,177.5705,M,bl,134,144,133,149,258,270,255,259,257,261,89,91,166,180,248,250,223,223
26b,33,-38.829928,177.572186,F,br,136,144,133,153,278,278,255,255,NA,NA,87,89,178,186,228,228,227,233
27b,33,-38.815331,177.557529,M,bl,140,142,133,133,258,278,255,259,257,271,83,85,178,186,228,248,NA,NA
28b,33,-38.825038,177.550894,F,br,138,140,133,133,264,264,255,259,257,261,87,89,176,186,228,228,223,235
29b,33,-38.825221,177.533507,M,br,140,142,133,133,258,278,255,259,NA,NA,85,85,178,186,228,228,233,235
2b,33,-38.81603,177.565598,M,br,138,142,NA,NA,NA,NA,255,255,NA,NA,85,89,166,186,228,248,223,227
36b,33,-38.827219,177.547081,F,bl,140,144,133,155,278,278,255,259,NA,NA,85,89,186,186,228,228,223,227
37b,33,-38.824709,177.557365,M,br,138,144,133,153,258,278,255,255,255,263,89,91,178,178,228,228,223,227
39b,33,-38.822138,177.542589,M,bl,136,140,133,153,258,270,255,259,257,261,87,87,166,178,228,250,233,235
3b,33,-38.818533,177.567075,F,bl,138,140,133,133,258,258,255,255,261,263,85,89,176,186,228,228,235,235
41b,33,-38.818437,177.555424,M,br,140,142,133,149,258,258,255,259,271,271,85,85,178,186,228,250,227,235
42b,33,-38.823534,177.566962,F,bl,140,144,133,155,278,278,255,255,267,269,85,89,178,186,228,228,223,227
4b,33,-38.819796,177.568414,M,br,140,140,149,153,258,258,255,255,255,261,85,91,166,178,228,248,233,235
5b,33,-38.816877,177.553813,F,bl,140,144,133,133,264,278,255,255,259,269,89,91,186,186,228,228,223,227
6b,33,-38.820062,177.553789,M,bl,142,144,133,133,NA,NA,255,255,NA,NA,87,89,176,186,228,250,223,235
7b,33,-38.819546,177.545881,F,br,142,142,133,155,270,278,255,259,255,269,85,89,176,186,228,228,229,235
8b,33,-38.819771,177.556352,F,br,140,142,NA,NA,NA,NA,259,259,257,261,79,89,NA,NA,228,228,233,235
65,34,-38.947165,177.560568,M,bl,138,140,133,153,258,258,255,255,259,269,85,85,NA,NA,228,250,NA,NA
86,34,-38.943766,177.571446,M,bl,136,144,133,149,258,278,255,255,269,269,89,91,166,178,228,248,227,227
96,34,-38.938727,177.5557,M,br,136,144,133,133,258,278,255,255,261,265,81,91,166,180,228,228,227,227
97,34,-38.938972,177.555889,M,br,140,144,133,133,258,278,NA,NA,NA,NA,89,89,NA,NA,248,250,NA,NA
98,34,-38.938825,177.557543,M,br,140,142,133,133,258,264,255,299,257,261,87,87,186,186,248,250,223,227
99,34,-38.939525,177.55104,F,bl,140,142,133,133,258,270,255,299,257,257,61,87,166,182,228,248,223,227
209,34,-38.942997,177.547177,F,bl,136,140,133,133,258,270,255,255,NA,NA,89,91,176,180,228,228,NA,NA
229,34,-38.94349,177.543837,M,br,138,142,133,133,270,278,255,255,257,265,87,87,166,178,228,248,227,227
230,34,-38.939374,177.55461,M,br,144,144,133,133,258,258,255,259,257,261,87,89,178,178,248,250,223,227
239,34,-38.942965,177.547302,F,bl,136,142,133,153,270,278,255,255,255,269,89,91,176,180,228,250,223,235
240,34,-38.939251,177.554995,M,bl,142,142,133,133,270,270,255,255,261,261,87,87,178,178,248,248,227,235
248,34,-38.938573,177.544777,M,br,136,142,133,149,270,278,259,259,261,269,NA,NA,NA,NA,228,248,NA,NA
249,34,-38.9503,177.561581,M,br,136,142,NA,NA,258,270,255,291,NA,NA,89,91,166,178,250,250,227,233
250,34,-38.948843,177.561024,M,bl,142,144,133,133,264,278,255,255,255,257,87,89,166,178,248,248,223,223
252,34,-38.948523,177.574066,M,bl,134,144,NA,NA,258,258,255,255,257,267,87,91,166,178,248,248,NA,NA
253,34,-38.955234,177.580153,F,bl,136,140,NA,NA,270,278,255,259,265,269,NA,NA,164,176,228,248,NA,NA
254,34,-38.939093,177.557375,M,bl,138,140,133,133,258,278,255,255,255,257,89,91,178,178,228,248,233,235
255,34,-38.946753,177.560946,M,br,140,144,133,133,258,258,255,255,263,269,91,91,178,180,248,250,227,235
256,34,-38.950636,177.561533,M,bl,140,144,133,133,258,270,259,259,NA,NA,87,91,166,180,248,248,227,235
257,34,-38.951372,177.561374,F,bl,144,144,133,133,258,258,255,255,259,261,85,87,176,178,248,250,223,227
258,34,-38.951217,177.561421,M,bl,138,138,149,149,270,278,255,259,259,259,NA,NA,NA,NA,228,250,233,233
260,34,-38.951171,177.561441,F,bl,136,138,133,149,258,278,255,259,259,269,89,89,176,180,248,250,229,233
264,34,-38.946631,177.561307,M,br,136,140,133,133,268,278,255,259,257,265,85,91,166,178,228,228,223,235
267,34,-38.946205,177.564548,M,br,138,140,133,133,258,258,255,255,255,257,NA,NA,NA,NA,228,248,NA,NA
269,34,-38.954365,177.580247,F,bl,138,142,133,133,278,278,255,255,255,269,85,91,166,178,228,248,233,235
270,34,-38.955232,177.580199,F,bl,136,140,149,149,258,278,NA,NA,NA,NA,85,89,166,186,228,228,229,235
276,34,-38.951797,177.561367,M,br,138,140,133,133,258,278,255,255,261,269,89,89,166,166,248,248,223,227
278,34,-38.951969,177.578565,M,br,136,144,133,155,258,270,255,259,NA,NA,NA,NA,NA,NA,228,248,NA,NA
279,34,-38.952558,177.580325,M,bl,140,140,133,133,258,258,NA,NA,NA,NA,85,87,NA,NA,248,250,227,227
280,34,-38.950588,177.561588,M,br,140,144,133,133,258,258,259,259,261,269,87,91,166,166,248,248,235,235
286,34,-38.948561,177.574023,M,bl,134,138,133,149,258,278,NA,NA,265,269,NA,NA,NA,NA,248,252,NA,NA
287,34,-38.951418,177.561353,M,bl,138,142,133,133,258,270,NA,NA,255,255,NA,NA,166,176,248,248,227,227
288,34,-38.94652,177.56182,M,br,138,138,133,149,270,278,255,255,257,259,87,89,176,180,228,250,227,233
289,34,-38.946481,177.559184,M,bl,138,142,133,133,258,278,255,255,269,271,87,89,166,176,228,250,223,227
296,34,-38.954389,177.580317,M,bl,144,144,133,133,264,270,255,255,257,263,87,91,178,186,248,248,223,227
297,34,-38.951134,177.561474,M,br,136,144,NA,NA,270,278,255,255,255,267,85,89,NA,NA,228,250,NA,NA
298,34,-38.950254,177.56159,M,bl,140,142,133,133,270,270,259,259,261,261,87,87,166,180,248,248,NA,NA
300,34,-38.951875,177.578675,F,bl,140,142,133,133,258,278,255,259,257,263,85,87,166,178,228,248,223,227
220a,34,-38.937809,177.544716,M,br,138,142,149,153,NA,NA,255,255,257,257,89,93,166,176,228,248,227,235
238b,34,-38.938346,177.54482,M,br,140,142,155,155,NA,NA,255,259,257,259,87,89,166,180,228,250,223,227
31b,34,-38.93935,177.55387,M,bl,140,144,133,133,278,278,NA,NA,255,255,NA,NA,NA,NA,228,248,NA,NA
52,35,-38.969828,177.619812,F,bl,138,142,133,133,258,270,255,255,255,267,89,89,166,176,228,248,223,227
53,35,-38.96969,177.620104,M,br,142,144,133,133,258,258,255,259,265,269,89,91,166,178,248,250,227,233
54,35,-38.972328,177.618198,M,bl,142,144,133,149,258,258,255,255,259,269,87,87,166,180,248,250,227,235
55,35,-38.972337,177.618649,F,br,138,144,133,133,258,278,259,259,257,261,89,89,162,178,248,250,227,227
56,35,-38.97246,177.619408,F,bl,144,144,133,133,258,278,255,255,257,259,85,85,178,180,228,248,227,233
57,35,-38.972416,177.61959,M,br,NA,NA,133,133,258,258,255,259,257,259,87,89,166,182,228,248,227,235
58,35,-38.972237,177.620699,M,br,138,140,133,133,278,278,255,255,265,265,91,93,166,166,228,248,235,235
59,35,-38.972857,177.620082,M,br,138,142,133,149,258,276,255,299,255,261,89,89,178,180,248,248,229,233
60,35,-38.972196,177.621032,M,br,140,144,133,155,258,276,255,255,259,261,87,87,174,176,250,250,223,223
66,35,-38.968397,177.618378,M,br,138,142,133,133,270,278,255,291,257,259,89,89,166,178,248,248,223,227
67,35,-38.968571,177.61832,M,bl,140,140,133,133,258,278,255,259,261,261,87,87,166,178,248,250,227,233
68,35,-38.96888,177.61826,M,br,140,140,133,133,258,270,NA,NA,257,257,85,89,NA,NA,228,248,223,227
69,35,-38.969242,177.618445,M,br,NA,NA,133,133,278,278,255,259,265,265,85,85,166,178,228,248,227,235
70,35,-38.969461,177.61861,F,bl,140,142,133,155,278,278,259,299,259,263,89,89,178,180,250,250,223,235
76,35,-38.972341,177.618095,M,bl,140,140,133,155,258,258,255,255,255,255,85,87,166,178,228,248,235,235
77,35,-38.972446,177.619292,M,bl,140,144,133,133,278,278,255,259,257,265,89,93,160,166,248,248,227,235
78,35,-38.972458,177.619443,F,bl,136,138,149,149,276,278,259,299,257,261,89,91,166,180,248,248,223,233
88,35,-38.969933,177.619658,M,br,142,144,133,133,258,278,255,259,257,269,89,91,178,180,250,250,227,227
201,35,-38.961826,177.610205,F,bl,144,144,133,133,258,258,255,255,259,269,89,89,176,176,248,248,223,227
202,35,-38.962965,177.61036,M,br,140,142,133,133,270,278,255,255,261,269,83,89,174,178,228,248,223,227
203,35,-38.9669,177.617713,F,bl,140,142,133,133,258,258,259,259,259,259,87,87,178,180,248,250,227,235
204,35,-38.964704,177.61803,M,bl,140,142,133,133,258,278,255,259,269,269,87,89,166,176,248,248,227,227
205,35,-38.963471,177.618411,F,bl,140,140,133,133,NA,NA,255,255,269,269,89,89,166,178,248,248,223,227
207,35,-38.966679,177.617595,F,bl,136,140,149,149,258,276,255,255,259,265,89,89,178,180,248,248,NA,NA
208,35,-38.967164,177.61765,M,br,136,140,133,155,258,258,255,255,259,259,87,87,178,180,NA,NA,227,233
211,35,-38.959737,177.609663,M,br,136,140,133,133,NA,NA,255,259,255,261,85,91,178,180,228,248,233,235
212,35,-38.96248,177.609843,F,br,138,140,133,149,264,264,255,259,257,263,87,91,166,176,248,248,233,233
213,35,-38.966839,177.617651,M,br,138,140,133,133,258,278,259,291,257,257,89,89,166,178,248,250,227,233
214,35,-38.964365,177.61817,M,br,140,140,133,149,258,258,255,255,257,259,87,91,178,180,228,250,233,235
215,35,-38.964204,177.618136,M,br,138,140,133,133,258,258,255,255,255,269,85,91,166,178,228,248,227,235
216,35,-38.963689,177.618391,F,bl,140,142,133,133,270,278,255,255,261,269,89,91,166,174,228,248,223,235
217,35,-38.966707,177.617793,F,bl,NA,NA,133,149,258,264,NA,NA,NA,NA,87,91,178,180,NA,NA,227,235
218,35,-38.968325,177.618373,F,br,140,142,133,133,258,278,255,259,261,269,89,89,166,178,248,250,223,227
221,35,-38.959037,177.608658,F,br,144,144,133,133,258,278,255,291,265,269,87,89,166,166,248,250,223,235
223,35,-38.965966,177.617386,M,br,138,140,133,133,276,278,255,259,255,259,89,91,178,178,248,250,227,233
224,35,-38.963682,177.618333,M,br,138,140,133,133,258,278,255,255,259,261,89,89,NA,NA,248,248,221,235
225,35,-38.964157,177.618179,M,bl,140,140,NA,NA,254,254,255,255,257,261,87,89,NA,NA,228,248,235,235
226,35,-38.96437,177.618043,M,br,136,140,133,133,258,264,255,255,265,269,91,91,166,166,248,248,223,235
241,35,-38.958621,177.60803,F,bl,140,144,133,133,258,278,255,291,255,269,NA,NA,166,176,NA,NA,227,233
242,35,-38.967944,177.618429,M,br,140,140,133,133,258,278,255,259,257,261,87,89,178,178,248,248,223,223
243,35,-38.96483,177.618039,F,bl,138,142,133,133,258,278,255,259,269,269,89,89,166,178,248,250,227,227
244,35,-38.959238,177.608382,M,br,140,144,133,155,258,258,NA,NA,261,269,85,89,166,166,250,250,233,235
245,35,-38.965562,177.617348,F,bl,140,142,133,133,258,270,255,259,259,265,87,87,178,180,250,250,227,227
246,35,-38.96587,177.61731,F,bl,140,140,133,149,258,258,255,259,259,263,89,91,180,180,248,248,227,233
247,35,-38.966948,177.617647,F,bl,138,142,133,133,NA,NA,259,259,257,263,87,89,178,178,248,250,227,235
220b,35,-38.96758,177.61785,M,br,138,140,133,149,258,258,255,255,257,269,87,87,166,166,248,248,223,235
231b,35,-38.959077,177.608568,M,br,140,144,133,149,270,278,255,255,257,269,NA,NA,NA,NA,NA,NA,NA,NA
232b,35,-38.967856,177.618146,M,br,140,142,133,149,278,278,255,259,255,257,87,87,176,178,248,248,223,223
233b,35,-38.965445,177.617559,F,bl,142,142,133,133,258,258,255,259,257,269,87,89,166,178,248,250,227,233
234b,35,-38.961231,177.610189,M,br,138,140,133,133,258,258,255,259,255,265,91,91,166,166,228,228,227,233
235b,35,-38.961612,177.609902,M,bl,144,144,133,133,258,258,255,299,255,269,89,89,166,176,228,248,227,233
236b,35,-38.964437,177.618163,M,bl,140,142,NA,NA,NA,NA,255,259,257,261,89,89,178,178,248,250,223,233
237b,35,-38.966874,177.617677,M,bl,136,142,133,149,264,278,255,259,259,265,85,87,180,186,228,250,227,229
